progress_id,employee_id,course_id,completion_percentage,completed_at
63f29934-15b7-4cb9-bc3d-66e201758f19,91a3b1a7-a2b0-4c53-bff8-33880b23a048,eb937e20-4a35-4b84-af3a-9c432a68e35c,15,
89267fa6-4f88-437e-9702-3fa81f18c5f4,91a3b1a7-a2b0-4c53-bff8-33880b23a048,cadf6033-27aa-4d77-9e4d-18a6f3451d57,2,
8fb872fa-916b-4075-ba0f-1b639d2bb52d,91a3b1a7-a2b0-4c53-bff8-33880b23a048,c6b31f69-5e14-4ba4-b83b-e799ec1196ca,71,
522d7240-1f0b-4c69-8771-3df842101d8f,91a3b1a7-a2b0-4c53-bff8-33880b23a048,cb7009cb-1c14-48d4-949d-424dbd672a55,10,
838a789a-ec71-4a4e-a0a0-8c15f3d25c16,91a3b1a7-a2b0-4c53-bff8-33880b23a048,6d03ee0a-7bed-45e0-ac24-0e1e3e7c550c,75,
f4cefca7-88f9-46c9-8964-d7f674419b16,91a3b1a7-a2b0-4c53-bff8-33880b23a048,cd86eecb-e99d-40c5-b43f-788d0624f4c7,13,
b1c6c512-3717-4b9a-920f-62c3c1c70756,91a3b1a7-a2b0-4c53-bff8-33880b23a048,c55e2baa-e2f1-451f-be01-3616d99e9b3d,14,
cd0e0186-1dd9-4b3d-813a-245f31791362,91a3b1a7-a2b0-4c53-bff8-33880b23a048,3889d9af-c802-4662-85d9-34efb90fbab7,19,
cfd12d7b-acde-4b13-95e0-df6139020f02,91a3b1a7-a2b0-4c53-bff8-33880b23a048,d8cf8c50-c44f-4126-a3bc-59e098607965,90,
74d8c1a1-b6c6-4622-8951-b0bed21d3c58,91a3b1a7-a2b0-4c53-bff8-33880b23a048,4ac123bc-9c78-49a2-92ea-09caa879f7ed,15,
05164f43-c71f-4fb8-823c-4c361bc46def,91a3b1a7-a2b0-4c53-bff8-33880b23a048,902e7df8-eaa7-401e-ae0c-7954f1efed2f,4,
4f9067c4-c29f-425f-9bee-e67665668c56,91a3b1a7-a2b0-4c53-bff8-33880b23a048,8152a3c7-6230-4fd1-9945-df022b53b5e2,93,
d6558df9-f0e2-4436-b373-f2c76daad432,91a3b1a7-a2b0-4c53-bff8-33880b23a048,b6c54d38-1ba1-4880-a538-3df20f1ad26b,40,
f27a9cad-fecf-4afe-96b9-4a71241c5a1c,91a3b1a7-a2b0-4c53-bff8-33880b23a048,1287d329-5cd7-4a91-915c-bb9a27ccbad7,41,
45c2be49-850d-49a0-b07b-4725f3f23745,91a3b1a7-a2b0-4c53-bff8-33880b23a048,0a05660b-4b10-4097-86c7-f7bbec517ede,34,
1c664d9f-d74c-4b65-8064-da71b220baab,91a3b1a7-a2b0-4c53-bff8-33880b23a048,f02f9746-ea64-44fa-8dea-64041352a03b,83,
7f57156f-5692-4370-8f8b-f364a4bddc31,d0de9832-1774-49d2-bb68-71fe4053363e,9fd1bbec-8457-4a59-ae1b-21d3332242b1,67,
197956d4-739b-45b4-aa88-fb599b3e249d,d0de9832-1774-49d2-bb68-71fe4053363e,e89339c8-71fc-43bb-a490-2dd1075b789e,4,
07950653-8515-449b-bad8-259d10ac627a,d0de9832-1774-49d2-bb68-71fe4053363e,dbee22e0-b97f-4bef-95e3-346a30a979f3,65,
aa55cd05-f01e-449e-bb70-c725d7b5bedc,d0de9832-1774-49d2-bb68-71fe4053363e,e9d59f32-82b4-4acc-b92a-158c490c6c2f,64,
b4fa8164-72a5-4f0d-a869-32e6c690036e,d0de9832-1774-49d2-bb68-71fe4053363e,eb937e20-4a35-4b84-af3a-9c432a68e35c,89,
6ac8822b-43df-4517-838e-bb7a1f6f14c9,d0de9832-1774-49d2-bb68-71fe4053363e,cadf6033-27aa-4d77-9e4d-18a6f3451d57,17,
a996d8ee-eb62-43a6-8f88-d2a8326f6a6c,d0de9832-1774-49d2-bb68-71fe4053363e,c6b31f69-5e14-4ba4-b83b-e799ec1196ca,52,
d54dc218-03b0-4b93-a9a4-e7ac19745a07,d0de9832-1774-49d2-bb68-71fe4053363e,cb7009cb-1c14-48d4-949d-424dbd672a55,36,
cdf44b38-86aa-4592-8e43-b21605af0674,d0de9832-1774-49d2-bb68-71fe4053363e,6d03ee0a-7bed-45e0-ac24-0e1e3e7c550c,36,
bb11897b-1e69-481e-82fd-f3ebb62f2f6f,d0de9832-1774-49d2-bb68-71fe4053363e,cd86eecb-e99d-40c5-b43f-788d0624f4c7,30,
14b06890-ef0a-41bc-beab-45546f9e731b,d0de9832-1774-49d2-bb68-71fe4053363e,c55e2baa-e2f1-451f-be01-3616d99e9b3d,54,
cdab5090-678e-4214-bd0b-bbdb7c7d14f1,d0de9832-1774-49d2-bb68-71fe4053363e,3889d9af-c802-4662-85d9-34efb90fbab7,81,
e88f8bdb-620f-4888-b695-db7cada0433c,d0de9832-1774-49d2-bb68-71fe4053363e,d8cf8c50-c44f-4126-a3bc-59e098607965,98,
0815378c-8411-477f-85f6-4ded91a4dac9,d0de9832-1774-49d2-bb68-71fe4053363e,4ac123bc-9c78-49a2-92ea-09caa879f7ed,44,
032f0064-32ff-4b2b-be94-8671c5e55225,d0de9832-1774-49d2-bb68-71fe4053363e,902e7df8-eaa7-401e-ae0c-7954f1efed2f,1,
ce173eb7-eca4-4888-9a29-6edde1d9ef4b,d0de9832-1774-49d2-bb68-71fe4053363e,8152a3c7-6230-4fd1-9945-df022b53b5e2,81,
54e07aa4-5479-4197-b1ac-30ef623608bc,d0de9832-1774-49d2-bb68-71fe4053363e,b6c54d38-1ba1-4880-a538-3df20f1ad26b,58,
c71b4a0b-bd72-4a99-a783-ec4d6a13b27a,d0de9832-1774-49d2-bb68-71fe4053363e,1287d329-5cd7-4a91-915c-bb9a27ccbad7,75,
06952919-162b-4c25-8ccd-453edd0a379c,d0de9832-1774-49d2-bb68-71fe4053363e,0a05660b-4b10-4097-86c7-f7bbec517ede,31,
451c38a0-e4ba-49ce-8bb2-2eda5e5ea816,d0de9832-1774-49d2-bb68-71fe4053363e,f02f9746-ea64-44fa-8dea-64041352a03b,85,
e04a9836-fc1e-40e6-afd9-2422ebab53ed,cae6f1fa-b26b-441f-a445-96b17ff29c31,9fd1bbec-8457-4a59-ae1b-21d3332242b1,64,
908f6eed-94e1-4886-a957-a88de7d4c48f,cae6f1fa-b26b-441f-a445-96b17ff29c31,e89339c8-71fc-43bb-a490-2dd1075b789e,95,
df798000-8129-4395-9bed-039833422698,cae6f1fa-b26b-441f-a445-96b17ff29c31,dbee22e0-b97f-4bef-95e3-346a30a979f3,64,
f626a895-a039-48de-be33-f9e94ecd83fd,cae6f1fa-b26b-441f-a445-96b17ff29c31,e9d59f32-82b4-4acc-b92a-158c490c6c2f,96,
4bf0f769-888a-4d5e-af8b-6ba432a260bf,cae6f1fa-b26b-441f-a445-96b17ff29c31,eb937e20-4a35-4b84-af3a-9c432a68e35c,22,
9162b0ee-5f80-4f45-a78e-547c2b155f29,cae6f1fa-b26b-441f-a445-96b17ff29c31,cadf6033-27aa-4d77-9e4d-18a6f3451d57,8,
8560875a-05c2-45e4-aea3-a5630468df49,cae6f1fa-b26b-441f-a445-96b17ff29c31,c6b31f69-5e14-4ba4-b83b-e799ec1196ca,60,
a3e486e5-374b-4a35-80a2-f753713a10f1,cae6f1fa-b26b-441f-a445-96b17ff29c31,cb7009cb-1c14-48d4-949d-424dbd672a55,5,
bbb18736-9479-4073-b86b-1755919fe8c9,cae6f1fa-b26b-441f-a445-96b17ff29c31,6d03ee0a-7bed-45e0-ac24-0e1e3e7c550c,15,
64e09b50-5a71-4eb7-80e5-c222b5b6909f,cae6f1fa-b26b-441f-a445-96b17ff29c31,cd86eecb-e99d-40c5-b43f-788d0624f4c7,35,
aec60962-7957-4e1b-9534-599be64b7a9e,cae6f1fa-b26b-441f-a445-96b17ff29c31,c55e2baa-e2f1-451f-be01-3616d99e9b3d,86,
665534c7-4405-4289-be19-4a9c77008932,cae6f1fa-b26b-441f-a445-96b17ff29c31,3889d9af-c802-4662-85d9-34efb90fbab7,2,
aa401965-fede-425b-8d70-403a0068ee2b,cae6f1fa-b26b-441f-a445-96b17ff29c31,d8cf8c50-c44f-4126-a3bc-59e098607965,56,
9026aec1-c80a-483d-aae7-1358ca2249b4,cae6f1fa-b26b-441f-a445-96b17ff29c31,4ac123bc-9c78-49a2-92ea-09caa879f7ed,64,
d97297e4-48f8-40db-bd16-9d8a173343c3,cae6f1fa-b26b-441f-a445-96b17ff29c31,902e7df8-eaa7-401e-ae0c-7954f1efed2f,70,
45079f60-7455-4959-9110-03e331438905,cae6f1fa-b26b-441f-a445-96b17ff29c31,8152a3c7-6230-4fd1-9945-df022b53b5e2,47,
24dc2ac4-29d6-45f0-9008-9e6a90118d31,cae6f1fa-b26b-441f-a445-96b17ff29c31,b6c54d38-1ba1-4880-a538-3df20f1ad26b,35,
b52411f0-1be1-4f0c-b905-127362617ac5,cae6f1fa-b26b-441f-a445-96b17ff29c31,1287d329-5cd7-4a91-915c-bb9a27ccbad7,85,
d569cf55-9b4e-4780-9466-0ddbf6141326,cae6f1fa-b26b-441f-a445-96b17ff29c31,0a05660b-4b10-4097-86c7-f7bbec517ede,5,
425a8fe6-8cd3-4c8b-8fe0-2af32423f89d,cae6f1fa-b26b-441f-a445-96b17ff29c31,f02f9746-ea64-44fa-8dea-64041352a03b,23,
8a07907c-e1d5-4295-8f25-21016c707c70,691ddf07-6a18-49a6-813b-b458f33882d3,9fd1bbec-8457-4a59-ae1b-21d3332242b1,3,
15feac6f-6ec8-4914-a90e-60cc16e3c788,691ddf07-6a18-49a6-813b-b458f33882d3,e89339c8-71fc-43bb-a490-2dd1075b789e,6,
845995f8-a909-47ef-b144-99e5e867dfd8,691ddf07-6a18-49a6-813b-b458f33882d3,dbee22e0-b97f-4bef-95e3-346a30a979f3,32,
c901f5ea-173e-4a24-90ee-c736ad640a36,691ddf07-6a18-49a6-813b-b458f33882d3,e9d59f32-82b4-4acc-b92a-158c490c6c2f,94,
4d86ddbc-8524-45fb-b103-9bf8c03f41f2,691ddf07-6a18-49a6-813b-b458f33882d3,eb937e20-4a35-4b84-af3a-9c432a68e35c,62,
7de4a733-09f5-4150-b63f-fd19258aba25,691ddf07-6a18-49a6-813b-b458f33882d3,cadf6033-27aa-4d77-9e4d-18a6f3451d57,49,
aff89339-51b3-42b0-8d1f-532d17daed57,691ddf07-6a18-49a6-813b-b458f33882d3,c6b31f69-5e14-4ba4-b83b-e799ec1196ca,7,
e0a76d2c-e065-4f58-acf4-18c508a61f41,691ddf07-6a18-49a6-813b-b458f33882d3,cb7009cb-1c14-48d4-949d-424dbd672a55,31,
968ee1bf-136a-4f96-884e-f05ac28f5fd6,691ddf07-6a18-49a6-813b-b458f33882d3,6d03ee0a-7bed-45e0-ac24-0e1e3e7c550c,50,
ab45f9f8-8fb7-48fc-ae58-1a4680cb2fbd,691ddf07-6a18-49a6-813b-b458f33882d3,cd86eecb-e99d-40c5-b43f-788d0624f4c7,26,
65bed016-7776-419d-b12d-9486e30f5462,691ddf07-6a18-49a6-813b-b458f33882d3,c55e2baa-e2f1-451f-be01-3616d99e9b3d,77,
d43da93c-1172-41f8-8f0f-b858d0821528,691ddf07-6a18-49a6-813b-b458f33882d3,3889d9af-c802-4662-85d9-34efb90fbab7,28,
46633a0c-838e-4079-a1cf-4850564f270c,691ddf07-6a18-49a6-813b-b458f33882d3,d8cf8c50-c44f-4126-a3bc-59e098607965,92,
e3632831-de3b-4061-8be8-c4b374a995c1,691ddf07-6a18-49a6-813b-b458f33882d3,4ac123bc-9c78-49a2-92ea-09caa879f7ed,9,
755fa7a7-e099-4fee-96ed-c700cf1a3515,691ddf07-6a18-49a6-813b-b458f33882d3,902e7df8-eaa7-401e-ae0c-7954f1efed2f,51,
9c9df18c-3c55-4f6f-8a49-abf6cfd2dc5a,691ddf07-6a18-49a6-813b-b458f33882d3,8152a3c7-6230-4fd1-9945-df022b53b5e2,19,
1e172490-67ea-407f-aef3-dc901334f7ae,691ddf07-6a18-49a6-813b-b458f33882d3,b6c54d38-1ba1-4880-a538-3df20f1ad26b,12,
cdc4ca3c-9081-4e45-bd83-36f3f75d4398,691ddf07-6a18-49a6-813b-b458f33882d3,1287d329-5cd7-4a91-915c-bb9a27ccbad7,9,
b75ba397-60c9-4188-898b-2ce56d1523b3,691ddf07-6a18-49a6-813b-b458f33882d3,0a05660b-4b10-4097-86c7-f7bbec517ede,75,
1a3c24be-03a7-4349-bab7-a68a91e05f9f,691ddf07-6a18-49a6-813b-b458f33882d3,f02f9746-ea64-44fa-8dea-64041352a03b,56,
a0ae7fbd-dbea-4df3-983c-9d5ea01f702b,26777426-c92c-466c-be1f-f71d50735e6c,9fd1bbec-8457-4a59-ae1b-21d3332242b1,55,
4c36c611-3f75-4dbd-8585-29609107ed48,26777426-c92c-466c-be1f-f71d50735e6c,e89339c8-71fc-43bb-a490-2dd1075b789e,84,
9669dac2-3f75-484f-82e0-3a9bcfb1d8b2,26777426-c92c-466c-be1f-f71d50735e6c,dbee22e0-b97f-4bef-95e3-346a30a979f3,40,
906eec83-0084-4e3b-973e-31269869c9f1,26777426-c92c-466c-be1f-f71d50735e6c,e9d59f32-82b4-4acc-b92a-158c490c6c2f,31,
f3125881-70da-4e8a-b191-71c784ee28cf,26777426-c92c-466c-be1f-f71d50735e6c,eb937e20-4a35-4b84-af3a-9c432a68e35c,98,
ded46bcd-d933-4980-a711-962307c885b8,26777426-c92c-466c-be1f-f71d50735e6c,cadf6033-27aa-4d77-9e4d-18a6f3451d57,53,
84a89f54-aa52-463e-9e03-4c097b87d77c,26777426-c92c-466c-be1f-f71d50735e6c,c6b31f69-5e14-4ba4-b83b-e799ec1196ca,87,
8ddd935e-1089-4f3a-8171-1d900bd81f50,26777426-c92c-466c-be1f-f71d50735e6c,cb7009cb-1c14-48d4-949d-424dbd672a55,37,
ac4b008d-dedb-4da8-a4a0-dd4e913f7846,26777426-c92c-466c-be1f-f71d50735e6c,6d03ee0a-7bed-45e0-ac24-0e1e3e7c550c,92,
708cd76b-62d4-43ff-bd8e-90c549415ad8,26777426-c92c-466c-be1f-f71d50735e6c,cd86eecb-e99d-40c5-b43f-788d0624f4c7,5,
d35c9f15-dd94-4e2e-a438-12194f24b48d,26777426-c92c-466c-be1f-f71d50735e6c,c55e2baa-e2f1-451f-be01-3616d99e9b3d,34,
f22a8bfa-4ab8-4428-93f3-e6a4b0075f25,26777426-c92c-466c-be1f-f71d50735e6c,3889d9af-c802-4662-85d9-34efb90fbab7,6,
c0a75873-92a5-4e8c-ab22-fd50b9d64d49,26777426-c92c-466c-be1f-f71d50735e6c,d8cf8c50-c44f-4126-a3bc-59e098607965,3,
b5a05dde-bff9-429a-9c81-d9859ebd11e3,26777426-c92c-466c-be1f-f71d50735e6c,4ac123bc-9c78-49a2-92ea-09caa879f7ed,78,
cadd2cd6-415c-4850-8cf7-9335542ef04a,26777426-c92c-466c-be1f-f71d50735e6c,902e7df8-eaa7-401e-ae0c-7954f1efed2f,15,
3e8dd10b-d528-4da2-b44e-9156de5a6111,26777426-c92c-466c-be1f-f71d50735e6c,8152a3c7-6230-4fd1-9945-df022b53b5e2,44,
7dc39884-25b4-4f23-9363-b5b07b7e2f41,26777426-c92c-466c-be1f-f71d50735e6c,b6c54d38-1ba1-4880-a538-3df20f1ad26b,97,
4c2f7f65-9ed7-4654-b105-64a7d0e963f9,26777426-c92c-466c-be1f-f71d50735e6c,1287d329-5cd7-4a91-915c-bb9a27ccbad7,5,
568f1fe1-23da-4cf1-971f-a76abf9eede4,26777426-c92c-466c-be1f-f71d50735e6c,0a05660b-4b10-4097-86c7-f7bbec517ede,94,
f071fecc-34a2-4cc5-8193-e12e5253c752,26777426-c92c-466c-be1f-f71d50735e6c,f02f9746-ea64-44fa-8dea-64041352a03b,54,
9c7742d2-396f-40b8-9554-61af63c6e862,31dbee7e-ef26-4053-a95e-93a6bad300c1,9fd1bbec-8457-4a59-ae1b-21d3332242b1,16,
640158cc-a566-4d0a-9524-d5a51d6987d2,31dbee7e-ef26-4053-a95e-93a6bad300c1,e89339c8-71fc-43bb-a490-2dd1075b789e,69,
d162f9b8-dab6-450d-bb39-e446fbdcab9a,31dbee7e-ef26-4053-a95e-93a6bad300c1,dbee22e0-b97f-4bef-95e3-346a30a979f3,80,
1e7bcc04-cb7d-4352-bbc3-33d493340414,31dbee7e-ef26-4053-a95e-93a6bad300c1,e9d59f32-82b4-4acc-b92a-158c490c6c2f,20,
34a1fc53-1228-4c8f-9414-25836dfbeb0f,31dbee7e-ef26-4053-a95e-93a6bad300c1,eb937e20-4a35-4b84-af3a-9c432a68e35c,58,
cbb3c2c4-0999-48cd-b25c-c8ab49ae4a9e,31dbee7e-ef26-4053-a95e-93a6bad300c1,cadf6033-27aa-4d77-9e4d-18a6f3451d57,78,
56f38af5-5846-47f2-8db9-d8475669c442,31dbee7e-ef26-4053-a95e-93a6bad300c1,c6b31f69-5e14-4ba4-b83b-e799ec1196ca,50,
e78c8fb8-77ae-4d21-be7d-67b6c0aa227a,31dbee7e-ef26-4053-a95e-93a6bad300c1,cb7009cb-1c14-48d4-949d-424dbd672a55,14,
8ac716d6-fdca-4f9b-a8fe-2fdad9f5756a,31dbee7e-ef26-4053-a95e-93a6bad300c1,6d03ee0a-7bed-45e0-ac24-0e1e3e7c550c,99,
1e42b4f7-984e-4956-bf52-7f7fc99c16e3,31dbee7e-ef26-4053-a95e-93a6bad300c1,cd86eecb-e99d-40c5-b43f-788d0624f4c7,44,
08f1ba40-20cc-4600-8170-dcd75a0956f5,31dbee7e-ef26-4053-a95e-93a6bad300c1,c55e2baa-e2f1-451f-be01-3616d99e9b3d,2,
4a7a5f3d-f718-47e6-a1f7-7dbbea8b458d,31dbee7e-ef26-4053-a95e-93a6bad300c1,3889d9af-c802-4662-85d9-34efb90fbab7,54,
bd9f5d6c-93eb-4873-8fe9-9e9c51060c3b,31dbee7e-ef26-4053-a95e-93a6bad300c1,d8cf8c50-c44f-4126-a3bc-59e098607965,52,
de5b5902-1667-4f9f-91f3-c3987e8df5c4,31dbee7e-ef26-4053-a95e-93a6bad300c1,4ac123bc-9c78-49a2-92ea-09caa879f7ed,21,
22dfaac7-986c-4224-8efd-85c5723f548f,31dbee7e-ef26-4053-a95e-93a6bad300c1,902e7df8-eaa7-401e-ae0c-7954f1efed2f,60,
20f36a25-737b-4f9f-804d-595afe4c9a4e,31dbee7e-ef26-4053-a95e-93a6bad300c1,8152a3c7-6230-4fd1-9945-df022b53b5e2,83,
236cef62-fc88-4b10-8d1f-6b1877e64182,31dbee7e-ef26-4053-a95e-93a6bad300c1,b6c54d38-1ba1-4880-a538-3df20f1ad26b,25,
fff1d098-a1ac-4003-b7d6-e0b6a85bd13a,31dbee7e-ef26-4053-a95e-93a6bad300c1,1287d329-5cd7-4a91-915c-bb9a27ccbad7,70,
ae2e5757-802c-44a5-9ca3-728b410dc37f,31dbee7e-ef26-4053-a95e-93a6bad300c1,0a05660b-4b10-4097-86c7-f7bbec517ede,90,
ece3a501-2f58-4168-bcf3-2459f3300a7a,31dbee7e-ef26-4053-a95e-93a6bad300c1,f02f9746-ea64-44fa-8dea-64041352a03b,16,
c6c088d5-8f5e-4cf4-a516-10981676dc31,0304a0ca-7af7-4575-99e4-9e94cbd7764b,9fd1bbec-8457-4a59-ae1b-21d3332242b1,66,
bc7d2715-fbf6-4087-b442-507bbc5ccac1,0304a0ca-7af7-4575-99e4-9e94cbd7764b,e89339c8-71fc-43bb-a490-2dd1075b789e,33,
9498f32c-f548-4ce4-83c0-1363a76d69f4,0304a0ca-7af7-4575-99e4-9e94cbd7764b,dbee22e0-b97f-4bef-95e3-346a30a979f3,73,
8da0a2fc-180c-4bd0-a71c-eb43efd1ba1f,0304a0ca-7af7-4575-99e4-9e94cbd7764b,e9d59f32-82b4-4acc-b92a-158c490c6c2f,91,
8138f33a-4442-4d26-a882-9fccc486f305,0304a0ca-7af7-4575-99e4-9e94cbd7764b,eb937e20-4a35-4b84-af3a-9c432a68e35c,12,
81c314f7-3e7c-419b-b54d-3ec39a4a99ac,0304a0ca-7af7-4575-99e4-9e94cbd7764b,cadf6033-27aa-4d77-9e4d-18a6f3451d57,85,
04a46aa3-6cc2-4ba0-9bb4-e7f42a716763,0304a0ca-7af7-4575-99e4-9e94cbd7764b,c6b31f69-5e14-4ba4-b83b-e799ec1196ca,62,
09ef1dc8-5ff9-40a2-beff-f50689cadcf5,0304a0ca-7af7-4575-99e4-9e94cbd7764b,cb7009cb-1c14-48d4-949d-424dbd672a55,86,
03398914-f207-4a24-a4b3-2e19078f181e,0304a0ca-7af7-4575-99e4-9e94cbd7764b,6d03ee0a-7bed-45e0-ac24-0e1e3e7c550c,44,
29c2d522-1ad7-4aa8-8a4f-f6853d79fa86,0304a0ca-7af7-4575-99e4-9e94cbd7764b,cd86eecb-e99d-40c5-b43f-788d0624f4c7,60,
61761475-29b2-4577-8762-832ce1fce3fa,0304a0ca-7af7-4575-99e4-9e94cbd7764b,c55e2baa-e2f1-451f-be01-3616d99e9b3d,100,2024-08-07 18:56:56
fc7e714c-87bf-4d81-b305-7dc509c0a768,0304a0ca-7af7-4575-99e4-9e94cbd7764b,3889d9af-c802-4662-85d9-34efb90fbab7,31,
f68fd1e1-6d91-4c2f-97c7-cc3419b7a6ae,0304a0ca-7af7-4575-99e4-9e94cbd7764b,d8cf8c50-c44f-4126-a3bc-59e098607965,8,
8fdced44-180a-4815-b44d-5570baec7c33,0304a0ca-7af7-4575-99e4-9e94cbd7764b,4ac123bc-9c78-49a2-92ea-09caa879f7ed,95,
fea692c5-be1f-4025-a2ea-e9a64d2a9693,0304a0ca-7af7-4575-99e4-9e94cbd7764b,902e7df8-eaa7-401e-ae0c-7954f1efed2f,41,
983867b3-d957-4b16-ad01-326a46a6b0b0,0304a0ca-7af7-4575-99e4-9e94cbd7764b,8152a3c7-6230-4fd1-9945-df022b53b5e2,98,
ec3f5592-b65d-492e-b820-982df0dbfc50,0304a0ca-7af7-4575-99e4-9e94cbd7764b,b6c54d38-1ba1-4880-a538-3df20f1ad26b,44,
11b63761-3a15-4988-8386-5550db1104d0,0304a0ca-7af7-4575-99e4-9e94cbd7764b,1287d329-5cd7-4a91-915c-bb9a27ccbad7,54,
0ae8fe41-03e8-4d89-a870-5a2f4b1ec0e5,0304a0ca-7af7-4575-99e4-9e94cbd7764b,0a05660b-4b10-4097-86c7-f7bbec517ede,92,
3dd887cf-12a6-400d-8767-d34d95ac1718,0304a0ca-7af7-4575-99e4-9e94cbd7764b,f02f9746-ea64-44fa-8dea-64041352a03b,11,
df379e72-29c6-4a54-ae9b-9ec52feab5b5,bf4ed546-96f7-4ccf-8141-e94b928327af,9fd1bbec-8457-4a59-ae1b-21d3332242b1,52,
abbd6c6d-595d-40d4-aabd-1da8996385c2,bf4ed546-96f7-4ccf-8141-e94b928327af,e89339c8-71fc-43bb-a490-2dd1075b789e,13,
5a9b6b29-f68f-4f76-9bcf-30a49332e9c4,bf4ed546-96f7-4ccf-8141-e94b928327af,dbee22e0-b97f-4bef-95e3-346a30a979f3,16,
153bbaef-dc52-4cf5-ae03-f3044ba0b7b0,bf4ed546-96f7-4ccf-8141-e94b928327af,e9d59f32-82b4-4acc-b92a-158c490c6c2f,28,
76e094f3-badd-4e92-8401-25dc3e5e1449,bf4ed546-96f7-4ccf-8141-e94b928327af,eb937e20-4a35-4b84-af3a-9c432a68e35c,18,
91835eb9-97e8-4771-9f65-52a98f961798,bf4ed546-96f7-4ccf-8141-e94b928327af,cadf6033-27aa-4d77-9e4d-18a6f3451d57,83,
ca75b205-6a19-4fb8-9ce8-77ec339524bf,bf4ed546-96f7-4ccf-8141-e94b928327af,c6b31f69-5e14-4ba4-b83b-e799ec1196ca,86,
52096c55-f9f9-4dab-9d6d-556be96bfcb0,bf4ed546-96f7-4ccf-8141-e94b928327af,cb7009cb-1c14-48d4-949d-424dbd672a55,99,
53fa55bb-7194-44b8-b43f-4971301e8601,bf4ed546-96f7-4ccf-8141-e94b928327af,6d03ee0a-7bed-45e0-ac24-0e1e3e7c550c,60,
98dc640f-1349-4360-993f-0972fb0c34a7,bf4ed546-96f7-4ccf-8141-e94b928327af,cd86eecb-e99d-40c5-b43f-788d0624f4c7,21,
5850583b-0a17-41b2-9468-021a12ba50fe,bf4ed546-96f7-4ccf-8141-e94b928327af,c55e2baa-e2f1-451f-be01-3616d99e9b3d,42,
591f9cca-a23e-462d-9e0f-f8b077bee3ef,bf4ed546-96f7-4ccf-8141-e94b928327af,3889d9af-c802-4662-85d9-34efb90fbab7,24,
eb514f81-10a2-4dbf-b505-25ac4349010f,bf4ed546-96f7-4ccf-8141-e94b928327af,d8cf8c50-c44f-4126-a3bc-59e098607965,31,
07c9631c-bffd-4a9d-a9ef-aeac14505e47,bf4ed546-96f7-4ccf-8141-e94b928327af,4ac123bc-9c78-49a2-92ea-09caa879f7ed,42,
b910caa4-85bb-4e71-aa37-4e143e5cf00f,bf4ed546-96f7-4ccf-8141-e94b928327af,902e7df8-eaa7-401e-ae0c-7954f1efed2f,97,
c32a7600-5a08-4ec2-9814-1147eddcc300,bf4ed546-96f7-4ccf-8141-e94b928327af,8152a3c7-6230-4fd1-9945-df022b53b5e2,11,
dc564bb7-5bc1-4d4f-b19a-1e25d7fb5fbc,bf4ed546-96f7-4ccf-8141-e94b928327af,b6c54d38-1ba1-4880-a538-3df20f1ad26b,49,
1d377baf-0e53-4f9e-98ef-0f0ace3067fa,bf4ed546-96f7-4ccf-8141-e94b928327af,1287d329-5cd7-4a91-915c-bb9a27ccbad7,91,
2abf0bf1-d98b-4c00-9530-059fa166fd86,bf4ed546-96f7-4ccf-8141-e94b928327af,0a05660b-4b10-4097-86c7-f7bbec517ede,96,
037817ec-e170-4654-ac89-768bd3848a1e,bf4ed546-96f7-4ccf-8141-e94b928327af,f02f9746-ea64-44fa-8dea-64041352a03b,82,
d62af98d-35b8-4dd3-a463-adc073105dcf,25c4c32b-e8e5-4452-8f53-aac66715f89d,9fd1bbec-8457-4a59-ae1b-21d3332242b1,47,
ecaeafb9-182c-491e-a27b-6a9358e72fd6,25c4c32b-e8e5-4452-8f53-aac66715f89d,e89339c8-71fc-43bb-a490-2dd1075b789e,79,
a142b1d6-b6d1-425e-8344-af39f108a16f,25c4c32b-e8e5-4452-8f53-aac66715f89d,dbee22e0-b97f-4bef-95e3-346a30a979f3,39,
2a30a010-3756-465b-854c-6074ffb0c29b,25c4c32b-e8e5-4452-8f53-aac66715f89d,e9d59f32-82b4-4acc-b92a-158c490c6c2f,0,
4321824f-5009-4382-ac90-fdf89ab263af,25c4c32b-e8e5-4452-8f53-aac66715f89d,eb937e20-4a35-4b84-af3a-9c432a68e35c,8,
d5801760-42e9-4e9e-b844-1070b39b07eb,25c4c32b-e8e5-4452-8f53-aac66715f89d,cadf6033-27aa-4d77-9e4d-18a6f3451d57,52,
123be260-a5ad-4a86-b364-0742558eb9cf,25c4c32b-e8e5-4452-8f53-aac66715f89d,c6b31f69-5e14-4ba4-b83b-e799ec1196ca,32,
e0bce396-ab13-4c7f-9264-7006fb453740,25c4c32b-e8e5-4452-8f53-aac66715f89d,cb7009cb-1c14-48d4-949d-424dbd672a55,76,
520d6468-5e88-4095-8132-02c29b5dd5a7,25c4c32b-e8e5-4452-8f53-aac66715f89d,6d03ee0a-7bed-45e0-ac24-0e1e3e7c550c,39,
2da90f52-9844-4d36-b529-e8d147f8fcf9,25c4c32b-e8e5-4452-8f53-aac66715f89d,cd86eecb-e99d-40c5-b43f-788d0624f4c7,47,
374d14f1-211d-4574-a8fe-b05b908ff07b,25c4c32b-e8e5-4452-8f53-aac66715f89d,c55e2baa-e2f1-451f-be01-3616d99e9b3d,89,
